Date;Close;High;Low;Open;Volume;RSI;Bandwidth;%B
2022-11-28;93.9499969482422;96.4000015258789;93.43000030517578;93.93000030517578;74943100;40.59490859399484;16.780860387757965;0.47665452437082784
2022-11-29;92.41999816894533;94.41000366210938;91.44000244140624;94.04000091552734;65567300;38.53903508743703;14.94639684197593;0.4002671827209246
2022-11-30;96.54000091552734;96.54000091552734;91.52999877929688;92.47000122070312;102805800;46.409552913929424;14.90495051984543;0.6955408402554905
2022-12-01;95.5;97.2300033569336;94.91999816894533;96.98999786376952;68488000;44.848308491460415;14.861570827770787;0.6091924960449747
2022-12-02;94.12999725341795;95.36000061035156;93.77999877929688;94.4800033569336;72496400;42.80546482615498;14.10705321968975;0.4934917358488642
2022-12-05;91.01000213623048;94.05999755859376;90.81999969482422;93.0500030517578;71535500;38.50403833534369;14.100652025057098;0.2585312420553754
2022-12-06;88.25;91.04000091552734;87.9000015258789;90.5;75503600;35.140040321432096;14.797441381460521;0.07960457058851213
2022-12-07;88.45999908447266;89.88999938964844;87.4800033569336;88.33999633789062;68086900;35.60106144561877;15.25281901141588;0.11176744915948243
2022-12-08;90.3499984741211;90.86000061035156;87.87999725341797;89.23999786376953;73305900;39.75172662965312;13.672929426156186;0.19821873274057739
2022-12-09;89.08999633789062;90.3000030517578;88.62999725341797;88.9000015258789;67398500;37.993624809618154;14.309059070211886;0.1447315484052332
2022-12-12;90.5500030517578;90.58000183105467;87.87000274658203;89.20999908447266;61999800;41.23673849898537;12.968627050266537;0.2687541605253297
2022-12-13;92.48999786376952;96.25;90.5199966430664;95.2300033569336;100212000;45.32856053920696;11.994793368432784;0.44987036324982943
2022-12-14;91.58000183105467;93.45999908447266;89.87000274658203;92.5;70298000;43.78830563714396;10.592128526236348;0.38779627334240857
2022-12-15;88.44999694824219;89.97000122070312;87.47000122070312;89.88999938964844;84802900;38.89297494107414;10.39372806341613;0.1038798711863379
2022-12-16;87.86000061035156;89.3499984741211;86.7300033569336;88.2699966430664;146144100;38.02992029672768;10.879544431261344;0.09607492291283022
2022-12-19;84.91999816894531;87.62999725341797;84.51000213623047;87.51000213623047;83531500;33.98310614038344;12.541305605735051;-0.06834758681129706
2022-12-20;85.19000244140625;86.61000061035156;84.33000183105469;85.33000183105469;74348300;34.67065533188722;13.87914558365902;0.03450470023098777
2022-12-21;86.7699966430664;87.2300033569336;85.20999908447266;86.18000030517578;59267200;38.69429534122304;14.33852061151667;0.19394946404325594
2022-12-22;83.79000091552734;85.68000030517578;82.25;85.5199966430664;81431300;34.391886769683126;15.463632857664381;0.03807915052867416
2022-12-23;85.25;85.77999877929688;82.93000030517578;83.25;57433700;38.02756068440798;15.895020375416232;0.17940415011664373
2022-12-27;83.04000091552734;85.3499984741211;83.0;84.97000122070312;57284000;34.876981093204336;16.701961210633716;0.08140668053434394
2022-12-28;81.81999969482422;83.4800033569336;81.69000244140625;82.80000305175781;58228600;33.2397765619361;17.976149488417587;0.06550604935510153
2022-12-29;84.18000030517578;84.55000305175781;82.55000305175781;82.87000274658203;54995900;39.18678493217159;16.699806681056355;0.23135320230202272
2022-12-30;84.0;84.05000305175781;82.47000122070312;83.12000274658203;62401200;38.90214220302969;15.390707985347007;0.23589990706533184
2023-01-03;85.81999969482422;86.95999908447266;84.20999908447266;85.45999908447266;76706000;43.38040883589962;13.899640064956637;0.39073390713439055
2023-01-04;85.13999938964844;86.9800033569336;83.36000061035156;86.55000305175781;68885100;42.13767809575198;13.45668040175441;0.3536851488999683
2023-01-05;83.12000274658203;85.41999816894531;83.06999969482422;85.33000183105469;67930800;38.60015956206645;13.91061270127877;0.21163976040947832
2023-01-06;86.08000183105469;86.4000015258789;81.43000030517578;83.02999877929688;83303400;45.78289775923955;13.794567648457514;0.4669288938063435
2023-01-09;87.36000061035156;89.4800033569336;87.08000183105469;87.45999908447266;65266100;48.58396808838522;13.235848784791068;0.5905841517878363
2023-01-10;89.87000274658203;90.19000244140624;87.29000091552734;87.56999969482422;67756600;53.64179057906992;13.426685425392341;0.8023504699788709
2023-01-11;95.08999633789062;95.26000213623048;90.93000030517578;90.93000030517578;103126200;62.01130028900243;15.517004695329344;1.1325385464865838
2023-01-12;95.2699966430664;97.19000244140624;93.5;96.93000030517578;85254800;62.264296357268506;16.813593788978125;1.085636055817169
2023-01-13;98.12000274658205;98.37000274658205;94.12000274658205;94.18000030517578;85549400;66.11248455998913;19.759311331765975;1.1431281514445824
2023-01-17;96.0500030517578;98.88999938964844;95.7300033569336;98.68000030517578;72755000;61.22857953075862;21.601357489222803;0.9560141230289316
2023-01-18;95.45999908447266;99.31999969482422;95.37999725341795;97.25;79570400;59.87098686760694;22.938643997999957;0.8794175866679391
2023-01-19;93.68000030517578;95.44000244140624;92.86000061035156;94.73999786376952;69002700;55.84779465331063;23.31773824180379;0.7636173554721781
2023-01-20;97.25;97.3499984741211;93.1999969482422;93.86000061035156;67481500;61.44384081046611;24.524567684615704;0.8850947255781322
2023-01-23;97.5199966430664;97.77999877929688;95.86000061035156;97.55999755859376;76501100;61.837787361861274;25.674976438432402;0.8539734929250825
2023-01-24;96.31999969482422;98.08999633789062;96.0;96.93000030517578;66929500;58.95463272067227;25.66372365771961;0.7726053022208335
2023-01-25;97.18000030517578;97.23999786376952;91.5199966430664;92.55999755859376;94261600;60.38033262893877;25.899473022610938;0.7795730774055358
2023-01-26;99.22000122070312;99.48999786376952;96.91999816894533;98.23999786376952;68523600;63.60934790532311;25.734765825675204;0.8311919745996925
2023-01-27;102.23999786376952;103.48999786376952;99.52999877929688;99.52999877929688;87775600;67.79397857168459;25.519550314980844;0.9150268978095576
2023-01-30;100.5500030517578;101.73999786376952;99.01000213623048;101.08999633789062;70691900;63.40035751516527;25.00060681464295;0.8123431037723442
2023-01-31;103.12999725341795;103.3499984741211;101.13999938964844;101.16000366210938;66527300;66.92451815785846;24.620937191460406;0.8839221088048295
2023-02-01;105.1500015258789;106.23999786376952;101.23999786376952;102.52999877929688;80450100;69.40823260521624;24.909977540119872;0.9200439509613587
2023-02-02;112.91000366210938;114.0;108.87999725341795;110.25;158154200;76.65932108227678;27.430020542325533;1.116480824449711
2023-02-03;103.38999938964844;108.77999877929688;102.5199966430664;105.26000213623048;144374800;58.37799174307786;24.625823194478343;0.7412532509073654
2023-02-06;102.18000030517578;103.9499969482422;100.6500015258789;102.93000030517578;81945200;56.53265854439281;22.2200292255335;0.6730254065703087
2023-02-07;102.11000061035156;102.41000366210938;98.08000183105467;101.16999816894533;119501300;56.4215451517802;19.738718040977375;0.6520604465240405
2023-02-08;100.0500030517578;102.66999816894533;98.77999877929688;102.04000091552734;75878300;53.11310034362481;17.69152446162616;0.5230594758785293
2023-02-09;98.23999786376952;101.77999877929688;97.56999969482422;101.31999969482422;64622500;50.321030717775045;17.2201294937614;0.4091693859909715
2023-02-10;97.61000061035156;98.81999969482422;96.2300033569336;97.55999755859376;52740100;49.34863452208972;16.823054144934577;0.36269473514017164
2023-02-13;99.54000091552734;99.68000030517578;96.91000366210938;97.8499984741211;52841500;52.38425656261318;16.73499988737801;0.47316708683249675
2023-02-14;99.6999969482422;100.91999816894533;97.5199966430664;98.41000366210938;56202900;52.63766795638009;16.315823722123866;0.47115096169070375
2023-02-15;101.16000366210938;101.16999816894533;98.4499969482422;99.08999633789062;47957600;54.9916285557769;15.703089220964115;0.5445967355311169
2023-02-16;98.1500015258789;100.62999725341795;98.0999984741211;99.20999908447266;56339200;49.5264999889946;14.582915068914126;0.3276811621606941
2023-02-17;97.1999969482422;97.94000244140624;95.6500015258789;97.8000030517578;60029400;47.908206480644594;14.592620902906713;0.26329806117018933
2023-02-21;94.58000183105467;95.61000061035156;94.2699966430664;95.33999633789062;56580400;43.670176107175166;15.322019580450617;0.11368684383015909
2023-02-22;95.79000091552734;97.01000213623048;94.8000030517578;95.0999984741211;59534100;46.04407667456572;15.447790277495624;0.19637339476732402
2023-02-23;95.81999969482422;96.43000030517578;93.66999816894533;96.12000274658205;48467000;46.10471931371086;15.732811337979713;0.20787405805326328
2023-02-24;93.5;94.13999938964844;92.31999969482422;93.52999877929688;57053800;42.158400914459804;16.87673406351966;0.10655656060556254
2023-02-27;93.76000213623048;94.77999877929688;93.13999938964844;94.27999877929688;47470300;42.74982260524916;17.711315925968577;0.16222779846853458
2023-02-28;94.2300033569336;94.69000244140624;92.91999816894533;93.13999938964844;43959300;43.867150899559576;18.38407685153106;0.21656229283725667
2023-03-01;92.16999816894533;94.68000030517578;91.58999633789062;93.87000274658205;52299500;40.166938120303726;19.193577574363598;0.14732817401888174
2023-03-02;92.12999725341795;92.2300033569336;90.38999938964844;91.41000366210938;55509400;40.09621247453867;19.262868650210564;0.17856428287206877
2023-03-03;94.9000015258789;94.94000244140624;92.66000366210938;92.73999786376952;55759600;47.04926312924896;13.81963876496114;0.3207535658408591
2023-03-06;93.75;96.5500030517578;93.73999786376952;95.19000244140624;52112400;44.7281073220108;12.969344767850464;0.2548578625737203
2023-03-07;93.5500030517578;95.08999633789062;92.77999877929688;94.05999755859376;49100700;44.318613580301424;12.292490693134472;0.25973878459158434
2023-03-08;93.91999816894533;94.16999816894533;92.18000030517578;93.5999984741211;44899100;45.31604709183208;11.246039012800773;0.3084722464071758
2023-03-09;92.25;96.20999908447266;92.18000030517578;93.68000030517578;56218700;41.68633394824366;11.073635605273537;0.18378399252630448
2023-03-10;90.7300033569336;93.56999969482422;90.25;92.66999816894533;69827500;38.65173958573213;11.655441747928926;0.0952625116541555
2023-03-13;92.43000030517578;94.0199966430664;88.12000274658203;89.97000122070312;72397100;43.59710655034344;11.715701948273633;0.27232650294474503
2023-03-14;94.87999725341795;95.06999969482422;92.70999908447266;93.83000183105467;60912700;49.8690776842679;10.876405292832253;0.5145582610282193
2023-03-15;96.1999969482422;96.66999816894533;93.06999969482422;93.22000122070312;70731800;52.907495053149894;9.900397896786407;0.675722699511257
2023-03-16;100.04000091552734;100.98999786376952;95.61000061035156;95.75;84446900;60.42254868155376;9.270778232885434;1.1324770957927344
2023-03-17;98.9499969482422;100.66000366210938;97.45999908447266;99.79000091552734;87300200;57.61210353367409;9.57327375634129;0.9873772815909767
2023-03-20;97.70999908447266;98.4800033569336;95.6999969482422;98.41000366210938;62388900;54.50612180031044;9.708109042354922;0.8426310997740364
2023-03-21;100.61000061035156;100.8499984741211;98.0;98.13999938964844;58597300;59.94493980229551;11.158929537802234;1.042601955105664
2023-03-22;98.6999969482422;102.0999984741211;98.61000061035156;100.4499969482422;57475400;55.25921345426897;11.663432878367713;0.8328487157366588
2023-03-23;98.70999908447266;101.05999755859376;97.62000274658205;100.43000030517578;57559300;55.278927685700296;12.114534266681725;0.808300651301137
2023-03-24;98.12999725341795;98.3000030517578;96.4000015258789;98.06999969482422;56095400;53.79856473332309;12.26676147138109;0.7343823349462365
2023-03-27;98.04000091552734;99.33999633789062;97.08000183105467;99.06999969482422;46721300;53.55889106077387;12.36279942212325;0.7063200689002068
2023-03-28;97.23999786376952;98.44000244140624;96.29000091552734;98.11000061035156;38720100;51.36813061144562;12.355756339100484;0.6257723950295994
2023-03-29;100.25;100.41999816894533;98.55999755859376;98.69000244140624;49783300;58.282347808647344;12.448454995958514;0.8420235931299128
2023-03-30;102.0;103.04000091552734;101.01000213623048;101.5500030517578;53633400;61.6924137006617;12.82893082636367;0.9315233843215264
2023-03-31;103.29000091552734;103.48999786376952;101.9499969482422;102.16000366210938;56750300;64.02672888917408;13.964761719955188;0.9589297572293864
2023-04-03;102.41000366210938;103.29000091552734;101.43000030517578;102.3000030517578;41135700;61.28330529417592;14.313149795338875;0.8516868814422747
2023-04-04;103.9499969482422;104.1999969482422;102.11000061035156;102.75;48662500;64.17615546472166;14.8259548440803;0.9079075921934554
2023-04-05;101.0999984741211;103.91000366210938;100.75;103.91000366210938;45175400;55.85805836434779;14.491379829102517;0.6907164236362033
2023-04-06;102.05999755859376;102.37999725341795;99.8000030517578;100.75;43808000;57.84030907477096;13.575667212490325;0.7375493725218911
2023-04-10;102.16999816894533;102.1999969482422;99.56999969482422;100.95999908447266;37261200;58.072643513915025;11.492189277059982;0.7385756983023436
2023-04-11;99.91999816894533;101.0;99.01000213623048;100.8000030517578;60417800;51.78623478360464;9.461311258474721;0.5108003276035259
2023-04-12;97.83000183105467;100.51000213623048;97.70999908447266;100.4000015258789;56735000;46.7263506417455;8.51747806268024;0.24919403514096114
2023-04-13;102.4000015258789;102.56999969482422;98.70999908447266;98.9499969482422;67925100;56.69095711760909;8.000304024077536;0.7648230950604333
2023-04-14;102.51000213623048;103.1999969482422;101.11000061035156;102.06999969482422;51450500;56.89992969061623;8.21730479447075;0.7558762720006341
2023-04-17;102.73999786376952;103.7300033569336;101.58999633789062;103.16000366210938;39919500;57.36316855010803;8.329167829319802;0.7567976750882033
2023-04-18;102.3000030517578;104.1999969482422;101.5199966430664;103.9499969482422;39790500;56.12048404314625;8.00090505588065;0.6837265871232358
2023-04-19;104.3000030517578;105.12000274658205;101.38999938964844;101.58000183105467;58398900;60.3275900742026;8.527655120720441;0.8828454461691879
2023-04-20;103.80999755859376;105.25;103.20999908447266;103.52999877929688;57696900;58.83910887830052;8.564410533314152;0.7942750668856495
2023-04-21;106.95999908447266;108.1500015258789;105.08000183105467;106.0999984741211;86774200;64.84419123653097;9.500491482610759;1.047612724697721
2023-04-24;106.20999908447266;109.2300033569336;105.06999969482422;107.66000366210938;69575600;62.50594259430728;9.655961696467498;0.9195803540659544
2023-04-25;102.56999969482422;105.4499969482422;102.4499969482422;104.91000366210938;65026800;52.59358196974539;8.932300355208865;0.5294380380215247
2023-04-26;104.9800033569336;106.62000274658205;104.0999984741211;105.04000091552734;73803800;57.409405479912415;7.932588836242939;0.7813718129457267
2023-04-27;109.81999969482422;110.86000061035156;106.8000030517578;108.16000366210938;149961200;65.0813127213258;9.626354370814353;1.1699611089692077
2023-04-28;105.4499969482422;109.4800033569336;104.33000183105467;107.7300033569336;130715900;55.381264966117925;9.736460318459814;0.7098081070609724
2023-05-01;102.0500030517578;105.2300033569336;101.81999969482422;104.9499969482422;74728100;49.23296975072663;9.80302233653217;0.3788063424638177
2023-05-02;103.62999725341795;103.9000015258789;101.1500015258789;101.47000122070312;73469400;51.90507250414613;9.770378742560865;0.5289206283759336
2023-05-03;103.6500015258789;105.95999908447266;103.27999877929688;103.73999786376952;65051900;51.939563922513756;9.760989987611604;0.5324234307052939
2023-05-04;104.0;105.38999938964844;103.30999755859376;104.04000091552734;45345500;52.58032835252835;9.557485291910833;0.5537974777357341
2023-05-05;105.66000366210938;105.76000213623048;103.5500030517578;104.2699966430664;56951700;55.60365768793268;9.625370725024837;0.701674180621572
2023-05-08;105.83000183105467;106.0999984741211;104.6999969482422;105.04000091552734;49430900;55.913650012299456;9.681759292812634;0.6988528222975323
2023-05-09;106.62000274658205;106.79000091552734;105.16000366210938;105.4800033569336;44089400;57.40218519728272;9.270229932416516;0.754131450535247
2023-05-10;110.19000244140624;110.66999816894533;108.0500030517578;108.0999984741211;78627600;63.41387593804084;8.749352389496904;1.0896649177701012
2023-05-11;112.18000030517578;113.27999877929688;110.48999786376952;111.02999877929688;74924800;66.2713201961726;10.381392092375991;1.1319996440413576
2023-05-12;110.26000213623048;112.63999938964844;109.31999969482422;112.16000366210938;49852700;61.29700281196059;10.825121849839459;0.9021289123088165
2023-05-15;111.1999969482422;112.29000091552734;109.25;111.1500015258789;53011100;62.77035342598928;11.377932507387147;0.923898096623001
2023-05-16;113.4000015258789;114.79000091552734;111.0500030517578;111.0500030517578;71472900;66.02979012609975;12.303170122863321;1.0153615965392688
2023-05-17;115.5;115.83000183105467;114.22000122070312;114.88999938964844;65655200;68.83461773728433;14.010156622586804;1.0527450327543224
2023-05-18;118.1500015258789;118.5999984741211;116.33999633789062;116.69000244140624;73174100;71.97879211535525;16.15931503149844;1.086894298221215
2023-05-19;116.25;118.30999755859376;115.6999969482422;118.16000366210938;55056300;66.77699347277027;17.39652218101046;0.9174102504038819
2023-05-22;115.01000213623048;116.7699966430664;114.25;116.7699966430664;70741100;63.549164621403044;18.002656925811376;0.8159696796267147
2023-05-23;114.98999786376952;117.13999938964844;113.77999877929688;114.2699966430664;67576300;63.495841516677814;17.73732700018732;0.7858553144850366
2023-05-24;116.75;117.33999633789062;115.0199966430664;115.3499984741211;63487900;66.18427561222936;18.13366807497581;0.836826881379165
2023-05-25;115.0;116.87000274658205;114.30999755859376;116.62999725341795;66496700;61.346389937017605;18.510136355093955;0.7307912238719854
2023-05-26;120.11000061035156;121.5;116.0199966430664;116.04000091552734;96779900;68.5707906107417;19.456480972719934;0.920746794619353
2023-05-30;121.66000366210938;122.91999816894533;119.86000061035156;122.37000274658205;64314800;70.3792317034777;19.507462191334536;0.9420391900946068
2023-05-31;120.58000183105467;122.04000091552734;119.16999816894533;121.4499969482422;72800800;67.4662734886661;19.183748600719007;0.8570873878848992
2023-06-01;122.7699966430664;123.48999786376952;119.93000030517578;120.69000244140624;54375100;70.16306412662613;18.949508916639463;0.9156852904580659
2023-06-02;124.25;126.38999938964844;124.0199966430664;124.91999816894533;61264400;71.86065009907796;18.659824651115134;0.9402366718294359
2023-06-05;125.3000030517578;125.8000030517578;123.02999877929688;123.36000061035156;47950100;73.03291071476542;18.609566570171367;0.9408378640157801
2023-06-06;126.61000061035156;127.4000015258789;125.0;125.06999969482422;45695200;74.46231864318347;18.3782684226164;0.9550368675105055
2023-06-07;121.2300033569336;127.37000274658205;120.62999725341795;127.01000213623048;95663300;60.32107942195292;16.676921321769512;0.6866939174755137
2023-06-08;124.25;125.62999725341795;122.26000213623048;123.01000213623048;62159300;64.40729266478311;16.234219670309074;0.8113180798163903
2023-06-09;123.43000030517578;125.8000030517578;123.19000244140624;124.08000183105467;51396000;62.5244965426909;15.859287595665178;0.7438133262173656
2023-06-12;126.56999969482422;126.77999877929688;123.52999877929688;124.0199966430664;51338000;66.55616556760597;15.26472220770508;0.8788534434941941
2023-06-13;126.66000366210938;128.41000366210938;125.18000030517578;128.1199951171875;50564800;66.66686117304236;14.530919850694815;0.8563992394676923
2023-06-14;126.41999816894533;126.9499969482422;124.12000274658205;126.6999969482422;52422500;66.03914979527471;14.034245672566492;0.8145910555142879
2023-06-15;127.11000061035156;127.69000244140624;124.31999969482422;125.20999908447266;60458500;67.00112366045677;13.940406032466509;0.8216542988180875
2023-06-16;125.48999786376952;127.9000015258789;125.3000030517578;127.70999908447266;84247100;62.523209255676086;13.893227430600769;0.7045678931129169
2023-06-20;125.77999877929688;127.25;124.5;124.97000122070312;56930100;62.99993053998092;13.374214439920603;0.7002963954674146
2023-06-21;124.83000183105467;126.7300033569336;123.8499984741211;125.63999938964844;52137700;60.29419602427064;12.170088981297654;0.6229629749866832
2023-06-22;130.14999389648438;130.3300018310547;125.13999938964844;125.30999755859376;90354600;68.46270826898262;11.560886748056712;0.9475294051214417
2023-06-23;129.3300018310547;130.83999633789062;128.27999877929688;129.11000061035156;71927800;66.20200550614626;10.909080637933592;0.8650781282280514
2023-06-26;127.33000183105467;131.49000549316406;127.0999984741211;129.3300018310547;59989300;60.918259801984824;8.566908152609107;0.7182474469565459
2023-06-27;129.17999267578125;130.08999633789062;127.5500030517578;128.6300048828125;46801000;63.79661390186534;8.219613629405682;0.8620806776363352
2023-06-28;129.0399932861328;131.47999572753906;128.44000244140625;128.94000244140625;52149500;63.41597754756786;8.066610873267138;0.8177139553188048
2023-06-29;127.9000015258789;129.25999450683594;127.26000213623048;128.77000427246094;40761000;60.26298096112607;7.194291225045115;0.6893068613433891
2023-06-30;130.36000061035156;131.25;128.9499969482422;129.47000122070312;54350700;64.37875752040152;7.274395260818858;0.9126412194611734
2023-07-03;130.22000122070312;131.85000610351562;130.07000732421875;130.82000732421875;28264800;63.97266329242821;7.468780908651369;0.8546756527162879
2023-07-05;130.3800048828125;131.39999389648438;129.63999938964844;130.24000549316406;35895400;64.25021640814495;7.736499650587951;0.832159858942644
2023-07-06;128.36000061035156;128.72999572753906;127.37000274658205;128.25;40639900;58.15856961790909;7.767772527640061;0.6172996465305922
2023-07-07;129.77999877929688;130.97000122070312;128.1300048828125;128.58999633789062;41992300;60.960663769695216;6.625416388803776;0.7544370447849732
2023-07-10;127.12999725341795;129.27999877929688;125.91999816894533;129.07000732421875;61889300;53.729150345460404;6.174348042042062;0.4185584312694722
2023-07-11;128.77999877929688;129.77000427246094;127.3499984741211;127.75;49951500;57.13848717839043;5.344015726158469;0.6081478700774012
2023-07-12;130.8000030517578;131.25999450683594;128.8300018310547;130.30999755859375;54022800;60.93355032295034;5.539245202930192;0.8587337119867837
2023-07-13;134.3000030517578;134.6699981689453;132.7100067138672;134.0399932861328;61170900;66.47278133153458;6.749340242770757;1.152679175542276
2023-07-14;134.67999267578125;136.64999389648438;134.05999755859375;134.05999755859375;54487100;67.01953373504239;7.670279374438792;1.0691416669461398
2023-07-17;133.55999755859375;135.6199951171875;133.2100067138672;134.55999755859375;48450200;63.72111625263182;8.092656926202485;0.9003097365451432
2023-07-18;132.8300018310547;133.86000061035156;131.35000610351562;132.7100067138672;54882900;61.59333577805189;7.898256727884537;0.8019457474452981
2023-07-19;135.36000061035156;135.99000549316406;132.52999877929688;133.38999938964844;54531000;65.84955935121901;8.203570834562697;0.9816388785297127
2023-07-20;129.9600067138672;134.7899932861328;129.3300018310547;134.07000732421875;59820600;52.481172266494916;7.267631269844041;0.4460574978485998
2023-07-21;130.0;131.3699951171875;128.4199981689453;131.33999633789062;133307300;52.5579911011186;7.271857687860529;0.4510917793552386
2023-07-24;128.8000030517578;131.66000366210938;128.35000610351562;130.30999755859375;45591100;49.94880627444309;7.320661053451877;0.328514369959328
2023-07-25;129.1300048828125;129.5800018310547;128.52999877929688;129.30999755859375;39236700;50.67401454642842;7.05057311600371;0.34814681499296146
2023-07-26;128.14999389648438;129.0800018310547;126.11000061035156;126.51000213623048;53910100;48.42982029831024;7.178293263516156;0.25165292003807804
2023-07-27;128.25;132.6300048828125;127.79000091552734;131.0;52610700;48.679593285651336;7.273563985335518;0.26953595061352825
2023-07-28;132.2100067138672;133.00999450683594;129.3300018310547;129.69000244140625;46317400;57.46475669275129;7.124174898303876;0.6673857419360063
2023-07-31;133.67999267578125;133.8699951171875;132.3800048828125;133.1999969482422;41901500;60.189110946809144;7.390113219901856;0.796039632844988
2023-08-01;131.69000244140625;133.69000244140625;131.6199951171875;133.5500030517578;42098500;55.048848017093995;7.3952743764192554;0.5824916998950791
2023-08-02;128.2100067138672;130.22999572753906;126.81999969482422;130.14999389648438;51027600;47.42177868768748;7.609959412667109;0.24147347383132567
2023-08-03;128.91000366210938;129.83999633789062;126.41000366210938;127.4800033569336;88585200;48.953834896067384;7.534944649564819;0.3071833529507562
2023-08-04;139.57000732421875;143.6300048828125;139.32000732421875;141.05999755859375;153128500;65.45976463738376;9.446797528039706;1.1667399788400556
2023-08-07;142.22000122070312;142.5399932861328;138.9499969482422;140.99000549316406;71213100;68.21157257106432;11.389903073867108;1.1758580665184992
2023-08-08;139.94000244140625;140.83999633789062;138.4199981689453;140.6199951171875;51710500;63.522420790707194;12.215420096822426;0.9523379304473725
2023-08-09;137.85000610351562;140.32000732421875;137.10000610351562;139.97000122070312;50017300;59.4855634505242;12.578870256825933;0.7920693474838403
2023-08-10;138.55999755859375;140.41000366210938;137.49000549316406;139.07000732421875;58928400;60.40609148018984;13.062495028749929;0.8093746691241999
2023-08-11;138.41000366210938;139.3300018310547;137.0;137.39999389648438;42905800;60.095439676624004;13.458705331514542;0.7810999869852526
2023-08-14;140.57000732421875;140.58999633789062;137.75;138.3000030517578;47148700;63.04295433473292;14.223306018563706;0.8604351006660731
2023-08-15;137.6699981689453;141.27999877929688;137.22999572753906;140.0500030517578;42781500;56.95976672784109;14.410909263729824;0.6923391387444757
2023-08-16;135.07000732421875;137.27000427246094;135.00999450683594;137.19000244140625;41675900;52.10538018053982;14.40111262360343;0.558452611188509
2023-08-17;133.97999572753906;136.08999633789062;133.52999877929688;135.4600067138672;48354100;50.17476599744043;14.119533462872749;0.4913673417314302
2023-08-18;133.22000122070312;134.07000732421875;131.14999389648438;131.6199951171875;48497700;48.81662550831282;13.835364722006908;0.44163550565339943
2023-08-21;134.67999267578125;135.19000244140625;132.7100067138672;133.74000549316406;41442500;51.530870854063835;13.285377230118556;0.5045571781371329
2023-08-22;134.25;135.64999389648438;133.72999572753906;135.0800018310547;32905400;50.678479201947184;12.733949745805026;0.4647978903935507
2023-08-23;135.52000427246094;135.9499969482422;133.22000122070312;134.5;42801000;53.143768388698724;11.857915497484592;0.5185225617284165
2023-08-24;131.83999633789062;136.77999877929688;131.8300018310547;136.39999389648438;43646300;45.973045456604986;11.123565967253088;0.26347077925794704
2023-08-25;133.25999450683594;133.8699951171875;130.5800018310547;132.47000122070312;44147500;48.84152588259426;11.007787233550877;0.3527888341607874
2023-08-28;133.13999938964844;133.9499969482422;131.85000610351562;133.77999877929688;34108400;48.6066719897735;11.05335666894247;0.347154115654256
2023-08-29;134.91000366210938;135.13999938964844;133.25;133.3800048828125;38646100;52.25373578812022;10.756284906399202;0.4534433621708898
2023-08-30;135.07000732421875;135.67999267578125;133.9199981689453;134.92999267578125;36137000;52.58132255309976;9.520397878442822;0.43339182744632027
2023-08-31;138.00999450683594;138.7899932861328;135.0;135.05999755859375;58781300;58.24956195194212;8.300859714495877;0.6433575987873933
2023-09-01;138.1199951171875;139.9600067138672;136.8800048828125;139.4600067138672;40991500;58.449689723730835;8.115625600210935;0.6632045099542263
2023-09-05;137.27000427246094;137.8000030517578;135.82000732421875;137.72999572753906;40636700;56.20763865595766;7.13434392099634;0.6239253367453591
2023-09-06;135.36000061035156;137.4499969482422;134.61000061035156;136.32000732421875;41785500;51.43330911191137;6.658015842050427;0.44714796896772535
2023-09-07;137.85000610351562;138.02999877929688;133.16000366210938;133.89999389648438;48498900;56.607926506454945;6.658015842050427;0.7224657120710046
2023-09-08;138.22999572753906;138.85000610351562;136.75;136.86000061035156;38348200;57.35466303575157;6.603462921110184;0.7685378709582809
2023-09-11;143.10000610351562;143.6199951171875;138.63999938964844;138.75;56764500;65.53967310982274;7.93595996959698;1.15238283060457
2023-09-12;141.22999572753906;143.0;140.61000061035156;142.32000732421875;42668500;60.720404459000264;8.105643403293989;0.9660545280675449
2023-09-13;144.85000610351562;144.97999572753906;140.8699951171875;140.9499969482422;60465200;65.94140852710116;9.805893700865706;1.1279551389471183
2023-09-14;144.72000122070312;145.86000061035156;142.9499969482422;145.0800018310547;64033600;65.60415777958312;11.0398122789737;1.01528531433994
2023-09-15;140.38999938964844;143.57000732421875;140.08999633789062;142.69000244140625;102909300;55.43486413384867;11.037302004514341;0.7072109766530166
2023-09-18;139.97999572753906;141.75;139.22000122070312;140.47999572753906;42823500;54.57225185152114;10.795332046888594;0.6609752440123179
2023-09-19;137.6300048828125;138.83999633789062;135.55999755859375;138.6999969482422;61482500;49.78994524283969;10.608415578132087;0.4927115971952065
2023-09-20;135.2899932861328;139.3699951171875;135.1999969482422;138.5500030517578;46263700;45.51296545287763;10.480018678461239;0.3269763265521227
2023-09-21;129.3300018310547;132.24000549316406;129.30999755859375;131.94000244140625;70343300;36.83418139264354;11.731160361520148;-0.00527392738921652
2023-09-22;129.1199951171875;132.02999877929688;128.52000427246094;131.11000061035156;59904300;36.56956559010048;12.404986134859012;0.017355082778944153
2023-09-25;131.27000427246094;131.77999877929688;128.77000427246094;129.36000061035156;46017800;41.22489066691569;12.751729384762609;0.15867529707292252
2023-09-26;125.9800033569336;130.38999938964844;125.27999877929688;130.1199951171875;73048200;34.513125679401455;14.468585312691545;-0.05063264890002494
2023-09-27;125.9800033569336;127.4800033569336;124.12999725341795;125.76000213623048;66553400;34.513125679401455;16.075804021009176;0.023153257973395555
